rt,responses,questionId,trial_type,trial_index,time_elapsed,internal_node_id,subjectId,group,view_history,stimulus,button_pressed,id,type,shape,phrase,condition
6753,NA,,html-button-delay-response,7,73706,0.0-7.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot1a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.15,testing,The green circle,does not move from red upward.,notAnotB
13410,NA,,html-button-delay-response,8,87618,0.0-8.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot4'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.8,testing,The green circle,does not move from red upward.,notAB
4834,NA,,html-button-delay-response,9,92954,0.0-9.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.9,testing,The green circle,moves from red upward.,AnotB
4875,NA,,html-button-delay-response,10,98330,0.0-10.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug2b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.10,testing,The green circle,moves from red upward.,AnotB
3003,NA,,html-button-delay-response,11,101834,0.0-11.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.1,testing,The green circle,moves from red upward.,AB
3810,NA,,html-button-delay-response,12,106146,0.0-12.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot4a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.16,testing,The green circle,does not move from red upward.,notAnotB
3451,NA,,html-button-delay-response,13,110098,0.0-13.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot2a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.13,testing,The green circle,moves from red upward.,notAnotB
5170,NA,,html-button-delay-response,14,115770,0.0-14.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug4b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.12,testing,The green circle,does not move from red upward.,AnotB
3634,NA,,html-button-delay-response,15,119906,0.0-15.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug3'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.3,testing,The green circle,moves from red upward.,AB
4963,NA,,html-button-delay-response,16,125370,0.0-16.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug2'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.2,testing,The green circle,does not move from red upward.,AB
3498,NA,,html-button-delay-response,17,129370,0.0-17.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot3'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.7,testing,The green circle,moves from red upward.,notAB
4746,NA,,html-button-delay-response,18,134618,0.0-18.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='dot3b'></div><div class='wug4b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.21,testing,Every green circle,moves from red upward.,all_false
7770,NA,,html-button-delay-response,19,142890,0.0-19.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot1a'></div><div class='dot2a'></div><div class='dot3a'></div><div class='dot4a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.22,testing,None of the green circles,moves from red upward.,none_true_existential
8586,NA,,html-button-delay-response,20,151978,0.0-20.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot1a'></div><div class='dot2a'></div><div class='dot3b'></div><div class='dot4b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.23,testing,None of the green circles,moves from red upward.,none_true_no_projection
20067,NA,,html-button-delay-response,21,172546,0.0-21.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot7'></div><div class='dot8'></div><div class='dot5'></div><div class='dot6'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.24,testing,None of the green circles,moves from red upward.,none_true_universal
10562,NA,,html-button-delay-response,22,183610,0.0-22.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1a'></div><div class='wug2a'></div><div class='wug3a'></div><div class='wug4a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.19,testing,Every green circle,moves from red upward.,all_true_no_projection
9434,NA,,html-button-delay-response,23,193546,0.0-23.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot1'></div><div class='dot2'></div><div class='dot3'></div><div class='wug4'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.20,testing,None of the green circles,moves from red upward.,none_false
7948,NA,,html-button-delay-response,24,202010,0.0-24.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='wug3b'></div><div class='wug4b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.17,testing,Every green circle,moves from red upward.,all_true_existential
5298,NA,,html-button-delay-response,25,207810,0.0-25.0,vpukrydjf8,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='wug3a'></div><div class='wug4a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.18,testing,Every green circle,moves from red upward.,all_true_universal
16202,"['wugging had to do with the direction of the movement', 'wugging had to do with the red line']",self_report,survey-multi-select,26,224514,0.0-26.0,vpukrydjf8,control,,,,,,,,
44174,none,demo.1,survey-dropdown,27,268691,0.0-27.0,vpukrydjf8,control,,,,,,,,
44174,none,demo.2,survey-dropdown,27,268691,0.0-27.0,vpukrydjf8,control,,,,,,,,
44174,male,demo.3,survey-dropdown,27,268691,0.0-27.0,vpukrydjf8,control,,,,,,,,
44174,12-24,demo.4,survey-dropdown,27,268691,0.0-27.0,vpukrydjf8,control,,,,,,,,
4916,5eb002617ef2bc0410c8c478,ProlificID,survey-text,0,4916,0.0-0.0,1ojnge5bgq,wug=direction,,,,,,,,
3899,NA,instructions,instructions,1,8816,0.0-1.0,1ojnge5bgq,wug=direction,"[{""page_index"":0,""viewing_time"":3898}]",,,,,,,
13743,NA,,html-button-delay-response,2,22562,0.0-2.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug2b'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.6,teaching,The green circle,,
7437,NA,,html-button-delay-response,3,30500,0.0-3.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1b'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.5,teaching,The green circle,,
6701,NA,,html-button-delay-response,4,37705,0.0-4.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug2'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.2,teaching,The green circle,,
4621,NA,,html-button-delay-response,5,42828,0.0-5.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.1,teaching,The green circle,,
5970,NA,,html-button-delay-response,6,49301,0.0-6.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug3'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.3,teaching,The green circle,,
5665,NA,,html-button-delay-response,7,55467,0.0-7.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug3b'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.7,teaching,The green circle,,
2956,NA,,html-button-delay-response,8,58925,0.0-8.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug4b'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.8,teaching,The green circle,,
4182,NA,,html-button-delay-response,9,63610,0.0-9.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug4'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.4,teaching,The green circle,,
3160,NA,break,html-button-response,10,67274,0.0-10.0,1ojnge5bgq,wug=direction,,"<p style='text-align:center'>Now, let's see how <b>you</b> use <i>wug</i>! You will see animations and will be asked to make a decision.</p>",0,,,,,
6020,NA,,html-button-delay-response,11,73294,0.0-11.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug3b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.3,testing,The green circle,does not wug.,notAB
5998,NA,,html-button-delay-response,12,79795,0.0-12.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug2'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.2,testing,The green circle,wugs.,AB
3756,NA,,html-button-delay-response,13,84053,0.0-13.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug4b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.4,testing,The green circle,wugs.,notAB
2843,NA,,html-button-delay-response,14,87398,0.0-14.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.1,testing,The green circle,does not wug.,AB
6783,NA,,html-button-delay-response,15,94682,0.0-15.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot3'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.6,testing,The green circle,does not wug.,AnotB
3817,NA,,html-button-delay-response,16,99002,0.0-16.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot2a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.9,testing,The green circle,wugs.,notAnotB
5297,NA,,html-button-delay-response,17,104802,0.0-17.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot3a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.10,testing,The green circle,does not wug.,notAnotB
3102,NA,,html-button-delay-response,18,108406,0.0-18.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot4'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.8,testing,The green circle,does not wug.,AnotB
3201,NA,,html-button-delay-response,19,112110,0.0-19.0,1ojnge5bgq,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot4a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.12,testing,The green circle,does not wug.,notAnotB
