rt,responses,questionId,trial_type,trial_index,time_elapsed,internal_node_id,subjectId,group,view_history,stimulus,button_pressed,id,type,shape,phrase,condition
3228,NA,,html-button-delay-response,13,90631,0.0-13.0,bjcv3oj5le,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot4a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.12,testing,The green circle,does not wug.,notAnotB
3742,NA,,html-button-delay-response,14,94875,0.0-14.0,bjcv3oj5le,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot3'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.6,testing,The green circle,does not wug.,AnotB
4246,NA,,html-button-delay-response,15,99625,0.0-15.0,bjcv3oj5le,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot1a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.11,testing,The green circle,wugs.,notAnotB
5376,NA,,html-button-delay-response,16,105505,0.0-16.0,bjcv3oj5le,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot3a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.10,testing,The green circle,does not wug.,notAnotB
2607,NA,,html-button-delay-response,17,108617,0.0-17.0,bjcv3oj5le,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot2a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.9,testing,The green circle,wugs.,notAnotB
2837,NA,,html-button-delay-response,18,111957,0.0-18.0,bjcv3oj5le,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot2'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.5,testing,The green circle,wugs.,AnotB
6154,NA,,html-button-delay-response,19,118614,0.0-19.0,bjcv3oj5le,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='wug3a'></div><div class='wug4a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.14,testing,Every green circle,wugs.,all_false
4181,NA,,html-button-delay-response,20,123298,0.0-20.0,bjcv3oj5le,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot1a'></div><div class='dot2a'></div><div class='dot3b'></div><div class='dot4b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.19,testing,None of the green circles,wugs.,none_true_no_projection
4215,NA,,html-button-delay-response,21,128016,0.0-21.0,bjcv3oj5le,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='wug3b'></div><div class='wug4b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.13,testing,Every green circle,wugs.,all_true_universal
3662,NA,,html-button-delay-response,22,132182,0.0-22.0,bjcv3oj5le,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1a'></div><div class='dot2a'></div><div class='wug3a'></div><div class='wug4a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.18,testing,None of the green circles,wugs.,none_true_existential
3814,NA,,html-button-delay-response,23,136498,0.0-23.0,bjcv3oj5le,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot7'></div><div class='dot8'></div><div class='dot5'></div><div class='dot6'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.20,testing,Every green circles,wugs.,all_true_no_projection
5195,NA,,html-button-delay-response,24,142196,0.0-24.0,bjcv3oj5le,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1a'></div><div class='wug2a'></div><div class='wug3a'></div><div class='wug4a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.15,testing,None of the green circles,wugs.,none_true_universal
4581,NA,,html-button-delay-response,25,147280,0.0-25.0,bjcv3oj5le,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1a'></div><div class='wug2b'></div><div class='wug3a'></div><div class='wug4b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.16,testing,None of the green circles,wugs.,none_false
3219,NA,,html-button-delay-response,26,151002,0.0-26.0,bjcv3oj5le,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='dot3b'></div><div class='wug4b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.17,testing,Every green circle,wugs.,all_true_existential
18049,1g,demo.1,survey-dropdown,27,169558,0.0-27.0,bjcv3oj5le,no training,,,,,,,,
18049,2+ug,demo.2,survey-dropdown,27,169558,0.0-27.0,bjcv3oj5le,no training,,,,,,,,
18049,female,demo.3,survey-dropdown,27,169558,0.0-27.0,bjcv3oj5le,no training,,,,,,,,
18049,12-24,demo.4,survey-dropdown,27,169558,0.0-27.0,bjcv3oj5le,no training,,,,,,,,
8704,5d93677e15486700177fd4e7,ProlificID,survey-text,0,8709,0.0-0.0,5oc7c0pg2z,no training,,,,,,,,
5466,NA,instructions,instructions,1,14176,0.0-1.0,5oc7c0pg2z,no training,"[{""page_index"":0,""viewing_time"":5465}]",,,,,,,
10341,NA,,html-button-delay-response,2,24521,0.0-2.0,5oc7c0pg2z,no training,,<div class='container'><div class='ball_test'><div class='redline'></div> <div class='wug1'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.1,teaching,The green circle,,
7736,NA,,html-button-delay-response,3,32772,0.0-3.0,5oc7c0pg2z,no training,,<div class='container'><div class='ball_test'><div class='redline'></div> <div class='wug4'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.4,teaching,The green circle,,
6115,NA,,html-button-delay-response,4,39389,0.0-4.0,5oc7c0pg2z,no training,,<div class='container'><div class='ball_test'><div class='redline'></div> <div class='wug2'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.2,teaching,The green circle,,
12181,NA,,html-button-delay-response,5,52072,0.0-5.0,5oc7c0pg2z,no training,,<div class='container'><div class='ball_test'><div class='redline'></div> <div class='wug3'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.3,teaching,The green circle,,
9606,NA,break,html-button-response,6,62182,0.0-6.0,5oc7c0pg2z,no training,,"<p style='text-align:center'>Now, let's see how <b>you</b> use <i>wug</i>!</p> <p style='text-align:center'> You will see two animations but only one of them is visible, the other hidden.  Your task is to decide whether the sentence you will see describes the visible animation or the hidden animation. You should choose the hidden scenario if you consider the visible one inappropriate given the sentence you will see. </p>",0,,,,,
6821,NA,,html-button-delay-response,7,69004,0.0-7.0,5oc7c0pg2z,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug3b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.3,testing,The green circle,does not wug.,notAB
4985,NA,,html-button-delay-response,8,74493,0.0-8.0,5oc7c0pg2z,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.1,testing,The green circle,does not wug.,AB
5310,NA,,html-button-delay-response,9,80305,0.0-9.0,5oc7c0pg2z,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug2'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.2,testing,The green circle,wugs.,AB
4023,NA,,html-button-delay-response,10,84830,0.0-10.0,5oc7c0pg2z,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug4b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.4,testing,The green circle,wugs.,notAB
5035,NA,,html-button-delay-response,11,90368,0.0-11.0,5oc7c0pg2z,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot1'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.7,testing,The green circle,wugs.,AnotB
4859,NA,,html-button-delay-response,12,95730,0.0-12.0,5oc7c0pg2z,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot2'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.5,testing,The green circle,wugs.,AnotB
4495,NA,,html-button-delay-response,13,100728,0.0-13.0,5oc7c0pg2z,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot4a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.12,testing,The green circle,does not wug.,notAnotB
5347,NA,,html-button-delay-response,14,106578,0.0-14.0,5oc7c0pg2z,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot4'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.8,testing,The green circle,does not wug.,AnotB
3485,NA,,html-button-delay-response,15,110566,0.0-15.0,5oc7c0pg2z,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot1a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.11,testing,The green circle,wugs.,notAnotB
4270,NA,,html-button-delay-response,16,115339,0.0-16.0,5oc7c0pg2z,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot2a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.9,testing,The green circle,wugs.,notAnotB
4407,NA,,html-button-delay-response,17,120248,0.0-17.0,5oc7c0pg2z,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot3a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.10,testing,The green circle,does not wug.,notAnotB
3907,NA,,html-button-delay-response,18,124659,0.0-18.0,5oc7c0pg2z,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot3'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.6,testing,The green circle,does not wug.,AnotB
7592,NA,,html-button-delay-response,19,132753,0.0-19.0,5oc7c0pg2z,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot1a'></div><div class='dot2a'></div><div class='dot3b'></div><div class='dot4b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.19,testing,None of the green circles,wugs.,none_true_no_projection
5631,NA,,html-button-delay-response,20,138886,0.0-20.0,5oc7c0pg2z,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1a'></div><div class='wug2b'></div><div class='wug3a'></div><div class='wug4b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.16,testing,None of the green circles,wugs.,none_false
4085,NA,,html-button-delay-response,21,143473,0.0-21.0,5oc7c0pg2z,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='dot3b'></div><div class='wug4b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.17,testing,Every green circle,wugs.,all_true_existential
